summary,type,category
a very good boxing gym with a nice view of the bang por beach nice coaches and a harsh training,NatureTravel,0
a very large clean mall easy to find way around with the layout that it has a bit more higher in prices than the likes of mbk had both of our favorite places starbucks coffee and swensens icecream,ShoppingTravel,1
a very local wat for sure monks,NatureTravel,0
a very nice shop with lovely stones it is worth to take a look once you are here noom was very nice and helpfull thank you noom,ShoppingTravel,1
a very pretty chedi within the wat phra kaew grounds definitely worth a visit if you are in bangkok,NatureTravel,0
a very small place with a few rolls of old nanyang chinese style shophouses most of the shops are selling almost same products and souvenirs price are about the same as at patong beach not recommended for visitors who have been to malacca,NatureTravel,0
a visit to a floating village and a visit to the monkey temple we were picked up from our resort and joined another 7 people on our minibus,NatureTravel,0
a visit to bangkok is not complete with a visit to lumpini park early morning is the best time watching locals playing badminton and running and doing thai chi in the cool of the morning hours is a fun experience i have joined classes around,NatureTravel,0
a visit to the park is highly recommended the gardens are impeccable and highly maintained,NatureTravel,0
a warm reception communication after saw around the shops street,ShoppingTravel,1
a welcome warm ambiance when you entered the store they have various kind of books,ShoppingTravel,1
a wonderful and beautifully decorated old temple in phuket the temple complex is quite large,NatureTravel,0
a wool jacket and 2 shirts made all in a space of 3 days the gents were very particular in the fine detail do not expect,ShoppingTravel,1
abandoned and restored in1940s and reestablished in 1960s wat umomg is a beautiful example of a thai forest temple covering a large area it includes tunnels leading to underground shrines,NatureTravel,0
about 10 mins drive so you can drop by here before the floating market it is a functional mosque prayers are still held there for anyone who s wondering very very grand exterior and interior,ShoppingTravel,1
about 1920 we ate lunch in the coffee shop and it is really a very nice room with a,ShoppingTravel,1
about 6 days the other tailor skandi replied that evening,ShoppingTravel,1
about five minutes in to a ninety minute elephant ride,NatureTravel,0
absolut secret treasure beach way down there rather hard rent a motorbike and take enough time do not turn around at the plastic mountains it is really the right way we were the only tourists there,NatureTravel,0
absolutely a nice way to enjoy the sunset along the celebrated chaopraya river totally different from the big boats cruising the river,NatureTravel,0
absolutely amazing me and my gf both dive pros dived 2 days with ocean pro divers noi and her staff we really friendly and pro dive sites we chosen by our wishes and we saw a lot of cool things like nudies,NatureTravel,0
absolutely beautiful nature at it is best finish the trip at the mangrove restaurant,NatureTravel,0
absolutely breathtaking views architecture highly recommended will have fond memories for many years to come,NatureTravel,0
absolutely disgusting water so badly polluted we thought we would catch some disease rotting rubbish all over the place in the water and under the shacks and markets boats were old and decrepid stalling all the time and gear box ruined they tried to,ShoppingTravel,1
absolutely dreadful place please before you decide to go and ride elephant do your research elephants are not supposed to be spending whole day in heat like this with people on their backs they are constantly getting hurt by their owners with a massive sharp,NatureTravel,0
absolutely fabulous day out on 4 island tour koh mook for the emerald cave k kradan for snorkelling on the coral reef and also on koh cheuk well organised,NatureTravel,0
absolutely great experience for our group of 9 adults and 5 children a half day trip felt a bit too short when you need to travel about 1 and a half hour towards the island for snorkeling and wish that it could be a,NatureTravel,0
absolutely loved this it s very difficult to please everyone with a family of teenagers but this is a winner our guide rah was fantastic and the tour is very well organised from start to finish would highly recommend i have to mention the street food,ShoppingTravel,1
absolutely recommendable i did my open water certificate with instructor lio and two other students lio is super nice and patient nd guided us perfectly to our certificate i like that they teach you in such small groups my boyfriend did 2 fun dives with,NatureTravel,0
