summary,type,category
avoid this hotel it is dirty place in horrible location with very rude stuuf,LocationReviews,0
avoid this place,LocationReviews,0
avoid this place its disgusting,LocationReviews,0
away from noise but very close to bangala street,LocationReviews,0
away from the busy beach,LocationReviews,0
awesome bungalow and awesome service,ServiceReviews,1
awesome location,LocationReviews,0
awesome place,LocationReviews,0
awesome place to stay,LocationReviews,0
awesome pool,ServiceReviews,1
awesome views,LocationReviews,0
awful place,LocationReviews,0
baan 2459 is a picturesque place to stay,LocationReviews,0
baan kata maytha was a nice place to stay,LocationReviews,0
baan pitcha is a nice place right in the middle of lamai,LocationReviews,0
back again and my experience is exactly lake last yeat the location is great,LocationReviews,0
bad pool it smellt molded and the room was smelly and it smellt molded too and they had paint buckets with dead flowers and the food was not delicious and it was cold and felt like eating a stone,ServiceReviews,1
balcony with great view,LocationReviews,0
bang tao beach is very peaceful place to stay with small children,LocationReviews,0
bangkok can be an overwhelming city with lots of traffic,LocationReviews,0
bangkok is located in a side street and the staff they are exceptionally friendly and welcoming,LocationReviews,0
bangkok palace good room service by reception staff,ServiceReviews,1
bangla steet many other place good steet near by the room patong hotel i like it good facilities for hotel near by good restaurant also their,LocationReviews,0
bangpling is such an amazing mini hotel hidden in the forest of khao lak,LocationReviews,0
bangtao is a more laidback beach for phuket,LocationReviews,0
based on the previous reviews we weren t too sure what to expect of the hotel but based on the price and that it included aircon we were happy to go for it,ServiceReviews,1
based on the ratings this place had we booked and prepaid 6 nights,LocationReviews,0
basically the place was fine,LocationReviews,0
bathroom could have used an extra cleaning especially the drainage but apart from that all was ok,ServiceReviews,1
bathroom is an outdoor indoor so it s got insects and bugs which didn t bother us but it would some,ServiceReviews,1
bathroom is cramped you will get water all over the toilet while showering but shower has great temperature control and water pressure,ServiceReviews,1
bathroom rather small with open shower,ServiceReviews,1
bathroom sink has cold water only,ServiceReviews,1
bathroom smelled a bit damp and moist but that is to be expected given that the shower was separated from the rest of the toilets,ServiceReviews,1
bathroom very clean by thailand standards which was also welcome,ServiceReviews,1
bathroom was clogged but we put up with it with no complaint to reception,ServiceReviews,1
bathroom was outside,ServiceReviews,1
bathroom was small but fit for purpose,ServiceReviews,1
bathroom with a bath and a balcony,ServiceReviews,1
bathrooms and wifi were good,ServiceReviews,1
bathrooms are the best feature of the apartment,ServiceReviews,1
bautong lodge is a small guesthouse with clean rooms and friendly staff,ServiceReviews,1
bbq and kitchen tools is very good and clean kitchen with all facility,ServiceReviews,1
be careful with bathroom that have rain shower area and mosquitoes might come in your room easily,ServiceReviews,1
be prepared to shell out few extra bahts 300 on the electric adapter as the charging point is very specific to this hotel and you will not be able to charge your devices unless you purchase it from a local 7 11 store,LocationReviews,0
beach 10 min walk town centre 200mtr tourist areas 10 to 15 min walk,LocationReviews,0
beach a short walk away with plenty to see and do on the way,LocationReviews,0
beach access was nice although the gate is not lockable and we did have a visit from the,LocationReviews,0
beach across a busy road,LocationReviews,0
beach and main walking street some metres away,LocationReviews,0
beach clean and cleaned daily,LocationReviews,0
beach front property with great views at sunset,LocationReviews,0
beach is 10 min walk from the hotel,LocationReviews,0
beach is fantastic and swimming in the warm sea is so lovely,LocationReviews,0
beach is in 5 minutes walk distance,LocationReviews,0
beach is nice only in front of the restaurant but tthe rest is really polluted with plastic bottles and even pieces of broken bottle,LocationReviews,0
beach is really close,LocationReviews,0
beach right opposite,LocationReviews,0
beach way has amazing taste well done,LocationReviews,0
beachfront hotel is too far from the town,LocationReviews,0
beautiful garden paths to the private beach,LocationReviews,0
beautiful hotel off the main road south side of the river if you don t mind the 10 minute walk into town then this one could be for you,LocationReviews,0
beautiful hotel with traditional decor in a quite street near the china town area of bangkok,LocationReviews,0
beautiful island with clean warm water,ServiceReviews,1
beautiful location by the beach,LocationReviews,0
beautiful location on a hillside but minutes from beach and restaurants,LocationReviews,0
beautiful place to eat very peaceful with live music and view of the beach,LocationReviews,0
beautiful place very helpful staff good place for family ten minutes walk to bts thing lo dropp off service station is handy,LocationReviews,0
beautiful place with a natural design,LocationReviews,0
beautiful place with villa s in different sizes and price ranges,LocationReviews,0
beautiful pool to lounge around and awesome gym which we used everyday,ServiceReviews,1
beautiful resort with lots of green vegetation and a clean,ServiceReviews,1
beautiful sandy beach,LocationReviews,0
beautiful sea view,LocationReviews,0
beautiful view front of beach polecam beachbar przy plazy bardzo smaczne jedzenie i mangoshake tanio w stosunku do,LocationReviews,0
