summary,type,category
i have a fantastic journey with 5 friends in krabi spent 5 days diving joel have a prefect arrangement and helpful during our trip,NatureTravel,0
i have beeb there at bp tailors 12 september and and i made 3 suits and four shirts extra pants also,ShoppingTravel,1
i have been a client of jack tailor house vinny for 15 years i am a real estate agent from australia vinnie has made all my clothes for work for those years he is a fantastic person that puts his clients needs first,ShoppingTravel,1
i have been a dedicated and loyal ans international customer since placing my first custom clothing order in 2013 during andy s and anita s standing visit to the usa in early january having purchased custom suits and other items shirts,ShoppingTravel,1
i have been a regular customer of boyce at lucky angel tailors for the past couple of years if you want a very honest and professional tailor,ShoppingTravel,1
i have been buying from prince at royal asia tailor for more than 15 years he has made me every conceivable type of garment even in leather the workmanship and care is exemplary in every way he had even altered shirts from other tailors,ShoppingTravel,1
i have been buying shirts at sodhi for 2 years now and never disappointed they have find a large choice of colors and fabrics for men shirts be aware that sodhi is not specialized into cheap shirts but into quality ones he is always,ShoppingTravel,1
i have been coming to bond since 2005 he is an absolute legend when it comes to providing a top class professional service over the years i have got a few suits and countless shirts,ShoppingTravel,1
i have been diving in a few places around the world and i would have to say that my experiences on koh chang were up there with the best i completed deep,NatureTravel,0
i have been going here for some years now and cannot over emphasise how good these guys are i have been to many tailors in thailand with generally good experiences but i have always been very happy here,ShoppingTravel,1
i have been going here for years and love my options and also that the location is near the wednesday am organic food farmer s market,ShoppingTravel,1
i have been going to other tailors for suits and shirts before,ShoppingTravel,1
i have been going to this tailor since 2017 i am a solicitor and lecturer,ShoppingTravel,1
i have been having shirts and suits made from ravi shegal for five years after visiting my brother in thailand on holidays since my brother has moved back to australia,ShoppingTravel,1
i have been hearing about glow diving and wanted to try it and glad i did i checked out phuketglowdive com and email andrew he responded quickly and we set up a time he is very kind and experienced divemaster this is a must do while,NatureTravel,0
i have been hosting friends from australia for the past two weeks and they leave tomorrow i had overlooked taking them to star fresh market,ShoppingTravel,1
i have been in pantip plaza several times looking for innovations in computers,ShoppingTravel,1
i have been in the shop a couple of years ago and ordered since then twice by email selected the fabrics in the online store they still had my measures quality is excellent shipping arrived within one week in europe after having sent my order will,ShoppingTravel,1
